id	eventId	documentCode	messagePayload	subEventType	fullResults	extended_info	match_card
2275244	2589	TTEWSINGLES-----------RND2000500----------		Women Singles	OFFICIAL		
2274878	2589	TTEWSINGLES-----------RND2001200----------		Women Singles	OFFICIAL		
2274699	2589	TTEWSINGLES-----------RND2000400----------		Women Singles	OFFICIAL		
2274142	2589	TTEMSINGLES-----------RND1005800----------		Men Singles	OFFICIAL		
2273990	2589	TTEMSINGLES-----------RND1006300----------		Men Singles	OFFICIAL		
2273951	2589	TTEMSINGLES-----------RND1005100----------		Men Singles	OFFICIAL		
2273480	2589	TTEMSINGLES-----------RND1006200----------		Men Singles	OFFICIAL		
2272862	2589	TTEMSINGLES-----------RND1002300----------		Men Singles	OFFICIAL		
2272849	2589	TTEMSINGLES-----------RND1000700----------		Men Singles	OFFICIAL		
2272490	2589	TTEMSINGLES-----------RND1005000----------		Men Singles	OFFICIAL		
2272249	2589	TTEMSINGLES-----------RND1005400----------		Men Singles	OFFICIAL		
2271997	2589	TTEMSINGLES-----------RND1005900----------		Men Singles	OFFICIAL		
2271558	2589	TTEMSINGLES-----------RND1005500----------		Men Singles	OFFICIAL		
2271231	2589	TTEWSINGLES-----------RND1004700----------		Women Singles	OFFICIAL		
2270962	2589	TTEWSINGLES-----------RND1006300----------		Women Singles	OFFICIAL		
2270848	2589	TTEWSINGLES-----------RND1005500----------		Women Singles	OFFICIAL		
2270773	2589	TTEWSINGLES-----------RND1005000----------		Women Singles	OFFICIAL		
2270757	2589	TTEMSINGLES-----------RND1003900----------		Men Singles	OFFICIAL		
2270479	2589	TTEMSINGLES-----------RND1003500----------		Men Singles	OFFICIAL		
2270231	2589	TTEMSINGLES-----------RND1004200----------		Men Singles	OFFICIAL		
2270075	2589	TTEMSINGLES-----------RND1004700----------		Men Singles	OFFICIAL		
2270040	2589	TTEMSINGLES-----------RND1003100----------		Men Singles	OFFICIAL		
2269980	2589	TTEMSINGLES-----------RND1000200----------		Men Singles	OFFICIAL		
2269881	2589	TTEMSINGLES-----------RND1004300----------		Men Singles	OFFICIAL		
2269826	2589	TTEMSINGLES-----------RND1000300----------		Men Singles	OFFICIAL		
2269101	2589	TTEMSINGLES-----------RND1003000----------		Men Singles	OFFICIAL		
2269097	2589	TTEMSINGLES-----------RND1003800----------		Men Singles	OFFICIAL		
2268890	2589	TTEMSINGLES-----------RND1002600----------		Men Singles	OFFICIAL		
2268758	2589	TTEMSINGLES-----------RND1004600----------		Men Singles	OFFICIAL		
2268662	2589	TTEMSINGLES-----------RND1003400----------		Men Singles	OFFICIAL		
2268373	2589	TTEMSINGLES-----------RND1002700----------		Men Singles	OFFICIAL		
2268018	2589	TTEWSINGLES-----------RND1004200----------		Women Singles	OFFICIAL		
2267860	2589	TTEWSINGLES-----------RND1003900----------		Women Singles	OFFICIAL		
2267669	2589	TTEWSINGLES-----------RND1000200----------		Women Singles	OFFICIAL		
2267622	2589	TTEWSINGLES-----------RND1002600----------		Women Singles	OFFICIAL		
2267333	2589	TTEWSINGLES-----------RND1001000----------		Women Singles	OFFICIAL		
2266897	2589	TTEWSINGLES-----------RND1001500----------		Women Singles	OFFICIAL		
2266863	2589	TTEWSINGLES-----------RND1001800----------		Women Singles	OFFICIAL		
2266823	2589	TTEWSINGLES-----------RND1003400----------		Women Singles	OFFICIAL		
2266363	2589	TTEWSINGLES-----------RND1002300----------		Women Singles	OFFICIAL		
2266288	2589	TTEWSINGLES-----------RND1003100----------		Women Singles	OFFICIAL		
2265875	2589	TTEMSINGLES-----------RND1001500----------		Men Singles	OFFICIAL		
2265741	2589	TTEMSINGLES-----------RND1001000----------		Men Singles	OFFICIAL		
2265436	2589	TTEMSINGLES-----------RND1001800----------		Men Singles	OFFICIAL		
2265065	2589	TTEMSINGLES-----------RND1001900----------		Men Singles	OFFICIAL		
2264262	2589	TTEMSINGLES-----------RND1001400----------		Men Singles	OFFICIAL		
2263934	2589	TTEMSINGLES-----------RND1000600----------		Men Singles	OFFICIAL		
2263906	2589	TTEMSINGLES-----------RND1002200----------		Men Singles	OFFICIAL		
2263843	2589	TTEMSINGLES-----------RND1001100----------		Men Singles	OFFICIAL		
2230047	2619	TTEMSINGLES-----------FNL-000100----------		Men Singles	OFFICIAL		
2229672	2619	TTEWSINGLES-----------FNL-000100----------		Women Singles	OFFICIAL		
2229410	2619	TTEWSINGLES-----------SFNL000200----------		Women Singles	OFFICIAL		
2229168	2619	TTEMSINGLES-----------SFNL000200----------		Men Singles	OFFICIAL		
2228897	2619	TTEWSINGLES-----------SFNL000100----------		Women Singles	OFFICIAL		
2228701	2619	TTEMSINGLES-----------SFNL000100----------		Men Singles	OFFICIAL		
2228425	2619	TTEWSINGLES-----------QFNL000300----------		Women Singles	OFFICIAL		
2228284	2619	TTEMSINGLES-----------QFNL000400----------		Men Singles	OFFICIAL		
2228039	2619	TTEWSINGLES-----------QFNL000400----------		Women Singles	OFFICIAL		
2227792	2619	TTEMSINGLES-----------QFNL000300----------		Men Singles	OFFICIAL		
2227571	2619	TTEWSINGLES-----------QFNL000100----------		Women Singles	OFFICIAL		
2227437	2619	TTEMSINGLES-----------QFNL000100----------		Men Singles	OFFICIAL		
2227285	2619	TTEWSINGLES-----------QFNL000200----------		Women Singles	OFFICIAL		
2227118	2619	TTEMSINGLES-----------QFNL000200----------		Men Singles	OFFICIAL		
2226872	2619	TTEMSINGLES-----------8FNL000800----------		Men Singles	OFFICIAL		
2226654	2619	TTEMSINGLES-----------8FNL000100----------		Men Singles	OFFICIAL		
2226614	2619	TTEWSINGLES-----------8FNL000800----------		Women Singles	OFFICIAL		
2226122	2619	TTEWSINGLES-----------8FNL000100----------		Women Singles	OFFICIAL		
2225926	2619	TTEMSINGLES-----------8FNL000700----------		Men Singles	OFFICIAL		
2225722	2619	TTEWSINGLES-----------8FNL000500----------		Women Singles	OFFICIAL		
2225588	2619	TTEMSINGLES-----------8FNL000200----------		Men Singles	OFFICIAL		
2225366	2619	TTEWSINGLES-----------8FNL000300----------		Women Singles	OFFICIAL		
2225151	2619	TTEMSINGLES-----------8FNL000400----------		Men Singles	OFFICIAL		
2224859	2619	TTEWSINGLES-----------8FNL000600----------		Women Singles	OFFICIAL		
2224666	2619	TTEMSINGLES-----------8FNL000500----------		Men Singles	OFFICIAL		
2224443	2619	TTEWSINGLES-----------8FNL000200----------		Women Singles	OFFICIAL		
2224289	2619	TTEMSINGLES-----------8FNL000600----------		Men Singles	OFFICIAL		
2224080	2619	TTEWSINGLES-----------8FNL000400----------		Women Singles	OFFICIAL		
2223947	2619	TTEMSINGLES-----------8FNL000300----------		Men Singles	OFFICIAL		
2223655	2619	TTEWSINGLES-----------8FNL000700----------		Women Singles	OFFICIAL		
2223475	2619	TTEWSINGLES-----------R32-000100----------		Women Singles	OFFICIAL		
2223360	2619	TTEMSINGLES-----------R32-000800----------		Men Singles	OFFICIAL		
2223074	2619	TTEWSINGLES-----------R32-000200----------		Women Singles	OFFICIAL		
2222872	2619	TTEMSINGLES-----------R32-000100----------		Men Singles	OFFICIAL		
2222721	2619	TTEWSINGLES-----------R32-000800----------		Women Singles	OFFICIAL		
2222584	2619	TTEMSINGLES-----------R32-001200----------		Men Singles	OFFICIAL		
2222422	2619	TTEWSINGLES-----------R32-000500----------		Women Singles	OFFICIAL		
2222164	2619	TTEMSINGLES-----------R32-001400----------		Men Singles	OFFICIAL		
2221944	2619	TTEWSINGLES-----------R32-000700----------		Women Singles	OFFICIAL		
2221752	2619	TTEMSINGLES-----------R32-000400----------		Men Singles	OFFICIAL		
2221513	2619	TTEWSINGLES-----------R32-000600----------		Women Singles	OFFICIAL		
2221297	2619	TTEMSINGLES-----------R32-000300----------		Men Singles	OFFICIAL		
2221012	2619	TTEWSINGLES-----------R32-000900----------		Women Singles	OFFICIAL		
2220779	2619	TTEMSINGLES-----------R32-001100----------		Men Singles	OFFICIAL		
2220622	2619	TTEWSINGLES-----------R32-001100----------		Women Singles	OFFICIAL		
2220391	2619	TTEMSINGLES-----------R32-000200----------		Men Singles	OFFICIAL		
2220213	2619	TTEMSINGLES-----------R32-001300----------		Men Singles	OFFICIAL		
2220040	2619	TTEWSINGLES-----------R32-001000----------		Women Singles	OFFICIAL		
2219891	2619	TTEMSINGLES-----------R32-000600----------		Men Singles	OFFICIAL		
2219688	2619	TTEWSINGLES-----------R32-001300----------		Women Singles	OFFICIAL		
2219505	2619	TTEMSINGLES-----------R32-001600----------		Men Singles	OFFICIAL		
2219290	2619	TTEWSINGLES-----------R32-001600----------		Women Singles	OFFICIAL		
2219155	2619	TTEMSINGLES-----------R32-000500----------		Men Singles	OFFICIAL		
2218880	2619	TTEWSINGLES-----------R32-001200----------		Women Singles	OFFICIAL		
2218722	2619	TTEMSINGLES-----------R32-000900----------		Men Singles	OFFICIAL		
2218489	2619	TTEWSINGLES-----------R32-000300----------		Women Singles	OFFICIAL		
2218345	2619	TTEMSINGLES-----------R32-001500----------		Men Singles	OFFICIAL		
2218204	2619	TTEWSINGLES-----------R32-001500----------		Women Singles	OFFICIAL		
2218058	2619	TTEMSINGLES-----------R32-000700----------		Men Singles	OFFICIAL		
2217804	2619	TTEWSINGLES-----------R32-001400----------		Women Singles	OFFICIAL		
2217614	2619	TTEMSINGLES-----------R32-001000----------		Men Singles	OFFICIAL		
2217400	2619	TTEWSINGLES-----------R32-000400----------		Women Singles	OFFICIAL		
5064269	2738	TTEMSINGLES-----------FNL-000100----------		Men Singles	OFFICIAL		
5064111	2738	TTEWSINGLES-----------FNL-000100----------		Women Singles	OFFICIAL		
5063455	2738	TTEMDOUBLES-----------FNL-000100----------		Men Doubles	OFFICIAL		
5062716	2738	TTEWDOUBLES-----------FNL-000100----------		Women Doubles	OFFICIAL		
5059287	2738	TTEMSINGLES-----------SFNL000200----------		Men Singles	OFFICIAL		
5059039	2738	TTEMSINGLES-----------SFNL000100----------		Men Singles	OFFICIAL		
5058690	2738	TTEMSINGLES-----------R32-000500----------		Men Singles	OFFICIAL		
5058652	2738	TTEMDOUBLES-----------SFNL000100----------		Men Doubles	OFFICIAL		
5058415	2738	TTEWSINGLES-----------SFNL000200----------		Women Singles	OFFICIAL		
5057505	2738	TTEWSINGLES-----------SFNL000100----------		Women Singles	OFFICIAL		
5053873	2738	TTEXDOUBLES-----------FNL-000100----------		Mixed Doubles	OFFICIAL		
5053412	2738	TTEMSINGLES-----------QFNL000100----------		Men Singles	OFFICIAL		
5053136	2738	TTEMSINGLES-----------QFNL000200----------		Men Singles	OFFICIAL		
5052973	2738	TTEWSINGLES-----------QFNL000400----------		Women Singles	OFFICIAL		
5052512	2738	TTEWSINGLES-----------QFNL000300----------		Women Singles	OFFICIAL		
5052133	2738	TTEMDOUBLES-----------SFNL000200----------		Men Doubles	OFFICIAL		
5051707	2738	TTEWDOUBLES-----------SFNL000100----------		Women Doubles	OFFICIAL		
5051085	2738	TTEWDOUBLES-----------SFNL000200----------		Women Doubles	OFFICIAL		
5048249	2738	TTEMSINGLES-----------QFNL000400----------		Men Singles	OFFICIAL		
5047059	2738	TTEMSINGLES-----------QFNL000300----------		Men Singles	OFFICIAL		
5046141	2738	TTEWSINGLES-----------QFNL000200----------		Women Singles	OFFICIAL		
5045626	2738	TTEWSINGLES-----------QFNL000100----------		Women Singles	OFFICIAL		
5045057	2738	TTEXDOUBLES-----------SFNL000200----------		Mixed Doubles	OFFICIAL		
5044296	2738	TTEXDOUBLES-----------SFNL000100----------		Mixed Doubles	OFFICIAL		
5039489	2738	TTEMSINGLES-----------8FNL000500----------		Men Singles	OFFICIAL		
5039431	2738	TTEMSINGLES-----------8FNL000600----------		Men Singles	OFFICIAL		
5039416	2738	TTEMSINGLES-----------8FNL000800----------		Men Singles	OFFICIAL		
5039287	2738	TTEMSINGLES-----------8FNL000700----------		Men Singles	OFFICIAL		
5039155	2738	TTEMSINGLES-----------8FNL000200----------		Men Singles	OFFICIAL		
5038806	2738	TTEMSINGLES-----------8FNL000100----------		Men Singles	OFFICIAL		
5038624	2738	TTEMSINGLES-----------8FNL000300----------		Men Singles	OFFICIAL		
5038464	2738	TTEWSINGLES-----------8FNL000700----------		Women Singles	OFFICIAL		
5038405	2738	TTEMSINGLES-----------8FNL000400----------		Men Singles	OFFICIAL		
5037884	2738	TTEWSINGLES-----------8FNL000600----------		Women Singles	OFFICIAL		
5037867	2738	TTEWSINGLES-----------8FNL000800----------		Women Singles	OFFICIAL		
5037599	2738	TTEWSINGLES-----------8FNL000500----------		Women Singles	OFFICIAL		
5037153	2738	TTEWSINGLES-----------8FNL000200----------		Women Singles	OFFICIAL		
5036874	2738	TTEWSINGLES-----------8FNL000400----------		Women Singles	OFFICIAL		
5036676	2738	TTEWSINGLES-----------8FNL000100----------		Women Singles	OFFICIAL		
5036513	2738	TTEWSINGLES-----------8FNL000300----------		Women Singles	OFFICIAL		
5036196	2738	TTEMDOUBLES-----------QFNL000300----------		Men Doubles	OFFICIAL		
5035957	2738	TTEMDOUBLES-----------QFNL000100----------		Men Doubles	OFFICIAL		
5035836	2738	TTEMDOUBLES-----------QFNL000400----------		Men Doubles	OFFICIAL		
5035784	2738	TTEMDOUBLES-----------QFNL000200----------		Men Doubles	OFFICIAL		
5035552	2738	TTEWDOUBLES-----------QFNL000200----------		Women Doubles	OFFICIAL		
5034978	2738	TTEWDOUBLES-----------QFNL000400----------		Women Doubles	OFFICIAL		
5034963	2738	TTEWDOUBLES-----------QFNL000300----------		Women Doubles	OFFICIAL		
5034836	2738	TTEWDOUBLES-----------QFNL000100----------		Women Doubles	OFFICIAL		
5032679	2738	TTEMSINGLES-----------R32-001600----------		Men Singles	OFFICIAL		
5032181	2738	TTEMSINGLES-----------R32-001300----------		Men Singles	OFFICIAL		
5031587	2738	TTEMSINGLES-----------R32-001200----------		Men Singles	OFFICIAL		
5031543	2738	TTEMSINGLES-----------R32-001400----------		Men Singles	OFFICIAL		
5031477	2738	TTEMSINGLES-----------R32-001500----------		Men Singles	OFFICIAL		
5031418	2738	TTEMSINGLES-----------R32-000900----------		Men Singles	OFFICIAL		
5030642	2738	TTEMSINGLES-----------R32-001100----------		Men Singles	OFFICIAL		
5030564	2738	TTEWSINGLES-----------R32-001100----------		Women Singles	OFFICIAL		
5030082	2738	TTEWSINGLES-----------R32-001000----------		Women Singles	OFFICIAL		
5029917	2738	TTEWSINGLES-----------R32-001600----------		Women Singles	OFFICIAL		
5028991	2738	TTEWSINGLES-----------R32-001300----------		Women Singles	OFFICIAL		
5028877	2738	TTEWSINGLES-----------R32-001400----------		Women Singles	OFFICIAL		
5028637	2738	TTEWSINGLES-----------R32-000500----------		Women Singles	OFFICIAL		
5028194	2738	TTEWSINGLES-----------R32-000900----------		Women Singles	OFFICIAL		
5027850	2738	TTEMSINGLES-----------R32-000600----------		Men Singles	OFFICIAL		
5027598	2738	TTEMSINGLES-----------R32-001000----------		Men Singles	OFFICIAL		
5027334	2738	TTEWSINGLES-----------R32-001500----------		Women Singles	OFFICIAL		
5027301	2738	TTEMSINGLES-----------R32-000800----------		Men Singles	OFFICIAL		
5026500	2738	TTEMSINGLES-----------R32-000200----------		Men Singles	OFFICIAL		
5026489	2738	TTEMSINGLES-----------R32-000400----------		Men Singles	OFFICIAL		
5026335	2738	TTEMSINGLES-----------R32-000300----------		Men Singles	OFFICIAL		
5025746	2738	TTEMSINGLES-----------R32-000100----------		Men Singles	OFFICIAL		
5025474	2738	TTEMSINGLES-----------R32-000700----------		Men Singles	OFFICIAL		
5025143	2738	TTEWSINGLES-----------R32-001200----------		Women Singles	OFFICIAL		
5025049	2738	TTEWSINGLES-----------R32-000300----------		Women Singles	OFFICIAL		
5024467	2738	TTEWSINGLES-----------R32-000800----------		Women Singles	OFFICIAL		
5023990	2738	TTEWSINGLES-----------R32-000200----------		Women Singles	OFFICIAL		
5023513	2738	TTEWSINGLES-----------R32-000600----------		Women Singles	OFFICIAL		
5023480	2738	TTEWSINGLES-----------R32-000400----------		Women Singles	OFFICIAL		
5022559	2738	TTEWSINGLES-----------R32-000100----------		Women Singles	OFFICIAL		
5022494	2738	TTEXDOUBLES-----------QFNL000400----------		Mixed Doubles	OFFICIAL		
5022492	2738	TTEWSINGLES-----------R32-000700----------		Women Singles	OFFICIAL		
5022043	2738	TTEXDOUBLES-----------QFNL000300----------		Mixed Doubles	OFFICIAL		
5021497	2738	TTEXDOUBLES-----------QFNL000200----------		Mixed Doubles	OFFICIAL		
5021139	2738	TTEXDOUBLES-----------QFNL000100----------		Mixed Doubles	OFFICIAL		
5015672	2738	TTEMSINGLES-----------R64-003200----------		Men Singles	OFFICIAL		
5015610	2738	TTEMSINGLES-----------R64-002900----------		Men Singles	OFFICIAL		
5015461	2738	TTEMSINGLES-----------R64-002800----------		Men Singles	OFFICIAL		
5015425	2738	TTEMSINGLES-----------R64-002500----------		Men Singles	OFFICIAL		
5015359	2738	TTEMSINGLES-----------R64-003100----------		Men Singles	OFFICIAL		
5014988	2738	TTEMSINGLES-----------R64-002700----------		Men Singles	OFFICIAL		
5014826	2738	TTEMSINGLES-----------R64-002200----------		Men Singles	OFFICIAL		
5014813	2738	TTEMSINGLES-----------R64-002400----------		Men Singles	OFFICIAL		
5014710	2738	TTEMSINGLES-----------R64-001700----------		Men Singles	OFFICIAL		
5014364	2738	TTEMSINGLES-----------R64-003000----------		Men Singles	OFFICIAL		
5014274	2738	TTEMSINGLES-----------R64-002300----------		Men Singles	OFFICIAL		
5014164	2738	TTEMSINGLES-----------R64-002100----------		Men Singles	OFFICIAL		
5013959	2738	TTEMSINGLES-----------R64-001800----------		Men Singles	OFFICIAL		
5013367	2738	TTEWSINGLES-----------R64-003100----------		Women Singles	OFFICIAL		
5013343	2738	TTEMSINGLES-----------R64-002000----------		Men Singles	OFFICIAL		
5013042	2738	TTEMSINGLES-----------R64-002600----------		Men Singles	OFFICIAL		
5012993	2738	TTEMSINGLES-----------R64-001900----------		Men Singles	OFFICIAL		
5012423	2738	TTEWSINGLES-----------R64-002800----------		Women Singles	OFFICIAL		
5011799	2738	TTEWSINGLES-----------R64-003200----------		Women Singles	OFFICIAL		
5011729	2738	TTEWSINGLES-----------R64-003000----------		Women Singles	OFFICIAL		
5011483	2738	TTEWSINGLES-----------R64-002900----------		Women Singles	OFFICIAL		
5011360	2738	TTEWSINGLES-----------R64-002100----------		Women Singles	OFFICIAL		
5011210	2738	TTEWSINGLES-----------R64-002700----------		Women Singles	OFFICIAL		
5010830	2738	TTEWSINGLES-----------R64-000700----------		Women Singles	OFFICIAL		
5010746	2738	TTEWSINGLES-----------R64-002600----------		Women Singles	OFFICIAL		
5010573	2738	TTEWSINGLES-----------R64-002200----------		Women Singles	OFFICIAL		
5010175	2738	TTEWSINGLES-----------R64-001500----------		Women Singles	OFFICIAL		
5010027	2738	TTEWSINGLES-----------R64-002300----------		Women Singles	OFFICIAL		
5009569	2738	TTEWSINGLES-----------R64-001800----------		Women Singles	OFFICIAL		
5009351	2738	TTEWSINGLES-----------R64-001700----------		Women Singles	OFFICIAL		
5009243	2738	TTEMDOUBLES-----------8FNL000800----------		Men Doubles	OFFICIAL		
5008979	2738	TTEMDOUBLES-----------8FNL000700----------		Men Doubles	OFFICIAL		
5008580	2738	TTEWSINGLES-----------R64-001900----------		Women Singles	OFFICIAL		
5008382	2738	TTEWSINGLES-----------R64-001600----------		Women Singles	OFFICIAL		
5007685	2738	TTEMDOUBLES-----------8FNL000500----------		Men Doubles	OFFICIAL		
5007280	2738	TTEMDOUBLES-----------8FNL000600----------		Men Doubles	OFFICIAL		
5007160	2738	TTEMDOUBLES-----------8FNL000200----------		Men Doubles	OFFICIAL		
5007135	2738	TTEMDOUBLES-----------8FNL000100----------		Men Doubles	OFFICIAL		
5007049	2738	TTEMDOUBLES-----------8FNL000300----------		Men Doubles	OFFICIAL		
5006897	2738	TTEMDOUBLES-----------8FNL000400----------		Men Doubles	OFFICIAL		
5004423	2738	TTEWDOUBLES-----------8FNL000400----------		Women Doubles	OFFICIAL		
5004353	2738	TTEMSINGLES-----------R64-001600----------		Men Singles	OFFICIAL		
5004081	2738	TTEWDOUBLES-----------8FNL000500----------		Women Doubles	OFFICIAL		
5003816	2738	TTEWDOUBLES-----------8FNL000100----------		Women Doubles	OFFICIAL		
5003432	2738	TTEWDOUBLES-----------8FNL000800----------		Women Doubles	OFFICIAL		
5002974	2738	TTEMSINGLES-----------R64-001400----------		Men Singles	OFFICIAL		
5002699	2738	TTEWDOUBLES-----------8FNL000600----------		Women Doubles	OFFICIAL		
5002613	2738	TTEWDOUBLES-----------8FNL000700----------		Women Doubles	OFFICIAL		
5002119	2738	TTEMSINGLES-----------R64-000800----------		Men Singles	OFFICIAL		
5001675	2738	TTEMSINGLES-----------R64-001500----------		Men Singles	OFFICIAL		
5001432	2738	TTEWDOUBLES-----------8FNL000300----------		Women Doubles	OFFICIAL		
5001280	2738	TTEWDOUBLES-----------8FNL000200----------		Women Doubles	OFFICIAL		
5000790	2738	TTEMSINGLES-----------R64-001000----------		Men Singles	OFFICIAL		
5000654	2738	TTEMSINGLES-----------R64-001300----------		Men Singles	OFFICIAL		
5000136	2738	TTEMSINGLES-----------R64-000100----------		Men Singles	OFFICIAL		
4999573	2738	TTEMSINGLES-----------R64-001100----------		Men Singles	OFFICIAL		
4999418	2738	TTEMSINGLES-----------R64-001200----------		Men Singles	OFFICIAL		
4999250	2738	TTEMSINGLES-----------R64-000700----------		Men Singles	OFFICIAL		
4999235	2738	TTEMSINGLES-----------R64-000900----------		Men Singles	OFFICIAL		
4998142	2738	TTEMSINGLES-----------R64-000400----------		Men Singles	OFFICIAL		
4997898	2738	TTEMSINGLES-----------R64-000500----------		Men Singles	OFFICIAL		
4997027	2738	TTEWSINGLES-----------R64-000400----------		Women Singles	OFFICIAL		
4996988	2738	TTEMSINGLES-----------R64-000600----------		Men Singles	OFFICIAL		
4996125	2738	TTEMSINGLES-----------R64-000200----------		Men Singles	OFFICIAL		
4995836	2738	TTEWSINGLES-----------R64-001200----------		Women Singles	OFFICIAL		
4995703	2738	TTEWSINGLES-----------R64-000500----------		Women Singles	OFFICIAL		
4995345	2738	TTEMSINGLES-----------R64-000300----------		Men Singles	OFFICIAL		
4994974	2738	TTEWSINGLES-----------R64-001000----------		Women Singles	OFFICIAL		
4994505	2738	TTEWSINGLES-----------R64-000100----------		Women Singles	OFFICIAL		
4994046	2738	TTEWSINGLES-----------R64-002400----------		Women Singles	OFFICIAL		
4993688	2738	TTEWSINGLES-----------R64-002500----------		Women Singles	OFFICIAL		
4993676	2738	TTEWSINGLES-----------R64-001100----------		Women Singles	OFFICIAL		
4993524	2738	TTEWSINGLES-----------R64-001400----------		Women Singles	OFFICIAL		
4993313	2738	TTEWSINGLES-----------R64-000900----------		Women Singles	OFFICIAL		
4993155	2738	TTEXDOUBLES-----------8FNL000600----------		Mixed Doubles	OFFICIAL		
4993072	2738	TTEWSINGLES-----------R64-000200----------		Women Singles	OFFICIAL		
4992334	2738	TTEWSINGLES-----------R64-002000----------		Women Singles	OFFICIAL		
4991951	2738	TTEXDOUBLES-----------8FNL000400----------		Mixed Doubles	OFFICIAL		
4991562	2738	TTEWSINGLES-----------R64-000300----------		Women Singles	OFFICIAL		
4990974	2738	TTEWSINGLES-----------R64-000600----------		Women Singles	OFFICIAL		
4990967	2738	TTEWSINGLES-----------R64-001300----------		Women Singles	OFFICIAL		
4990650	2738	TTEWSINGLES-----------R64-000800----------		Women Singles	OFFICIAL		
4990640	2738	TTEXDOUBLES-----------8FNL000100----------		Mixed Doubles	OFFICIAL		
4989970	2738	TTEXDOUBLES-----------8FNL000200----------		Mixed Doubles	OFFICIAL		
4989912	2738	TTEXDOUBLES-----------8FNL000500----------		Mixed Doubles	OFFICIAL		
4989722	2738	TTEXDOUBLES-----------8FNL000700----------		Mixed Doubles	OFFICIAL		
4989612	2738	TTEXDOUBLES-----------8FNL000300----------		Mixed Doubles	OFFICIAL		
4989230	2738	TTEXDOUBLES-----------8FNL000800----------		Mixed Doubles	OFFICIAL		
4982177	2738	TTEWDOUBLES-----------RND2000200----------		Women Doubles	OFFICIAL		
4982173	2738	TTEMDOUBLES-----------RND2000400----------		Men Doubles	OFFICIAL		
4982169	2738	TTEMDOUBLES-----------RND2000300----------		Men Doubles	OFFICIAL		
4982165	2738	TTEMDOUBLES-----------RND2000200----------		Men Doubles	OFFICIAL		
4982161	2738	TTEMDOUBLES-----------RND2000100----------		Men Doubles	OFFICIAL		
4982157	2738	TTEWSINGLES-----------RND2000600----------		Women Singles	OFFICIAL		
4982153	2738	TTEWSINGLES-----------RND2000500----------		Women Singles	OFFICIAL		
4982149	2738	TTEWSINGLES-----------RND2000400----------		Women Singles	OFFICIAL		
4982145	2738	TTEWSINGLES-----------RND2000300----------		Women Singles	OFFICIAL		
4982141	2738	TTEWSINGLES-----------RND2000200----------		Women Singles	OFFICIAL		
4982137	2738	TTEWSINGLES-----------RND2000100----------		Women Singles	OFFICIAL		
4982133	2738	TTEMSINGLES-----------RND3000500----------		Men Singles	OFFICIAL		
4982114	2738	TTEMSINGLES-----------RND3000700----------		Men Singles	OFFICIAL		
4982102	2738	TTEMSINGLES-----------RND3000800----------		Men Singles	OFFICIAL		
4981946	2738	TTEMSINGLES-----------RND3000600----------		Men Singles	OFFICIAL		
4981494	2738	TTEMSINGLES-----------RND3000200----------		Men Singles	OFFICIAL		
4981311	2738	TTEMSINGLES-----------RND3000300----------		Men Singles	OFFICIAL		
4981230	2738	TTEMSINGLES-----------RND3000400----------		Men Singles	OFFICIAL		
4980885	2738	TTEMSINGLES-----------RND3000100----------		Men Singles	OFFICIAL		
4980698	2738	TTEWSINGLES-----------RND2000800----------		Women Singles	OFFICIAL		
4980433	2738	TTEWSINGLES-----------RND2000700----------		Women Singles	OFFICIAL		
4978061	2738	TTEWDOUBLES-----------RND2000400----------		Women Doubles	OFFICIAL		
4977917	2738	TTEWDOUBLES-----------RND2000100----------		Women Doubles	OFFICIAL		
4977851	2738	TTEWDOUBLES-----------RND2000300----------		Women Doubles	OFFICIAL		
4977781	2738	TTEMSINGLES-----------RND2001500----------		Men Singles	OFFICIAL		
4977312	2738	TTEMSINGLES-----------RND2001600----------		Men Singles	OFFICIAL		
4977296	2738	TTEMSINGLES-----------RND2001300----------		Men Singles	OFFICIAL		
4977221	2738	TTEMSINGLES-----------RND2001400----------		Men Singles	OFFICIAL		
4977149	2738	TTEMSINGLES-----------RND2000900----------		Men Singles	OFFICIAL		
4976844	2738	TTEMSINGLES-----------RND2001200----------		Men Singles	OFFICIAL		
4976704	2738	TTEMSINGLES-----------RND2001000----------		Men Singles	OFFICIAL		
4976699	2738	TTEMSINGLES-----------RND2001100----------		Men Singles	OFFICIAL		
4975720	2738	TTEXDOUBLES-----------RND2000300----------		Mixed Doubles	OFFICIAL		
4975687	2738	TTEXDOUBLES-----------RND2000200----------		Mixed Doubles	OFFICIAL		
4975560	2738	TTEXDOUBLES-----------RND2000100----------		Mixed Doubles	OFFICIAL		
4975510	2738	TTEXDOUBLES-----------RND2000400----------		Mixed Doubles	OFFICIAL		
4973711	2738	TTEMSINGLES-----------RND2000500----------		Men Singles	OFFICIAL		
4973667	2738	TTEMSINGLES-----------RND2000600----------		Men Singles	OFFICIAL		
4973508	2738	TTEMSINGLES-----------RND2000800----------		Men Singles	OFFICIAL		
4973382	2738	TTEMSINGLES-----------RND2000700----------		Men Singles	OFFICIAL		
4973065	2738	TTEMSINGLES-----------RND2000100----------		Men Singles	OFFICIAL		
4972852	2738	TTEMSINGLES-----------RND2000400----------		Men Singles	OFFICIAL		
4972790	2738	TTEMSINGLES-----------RND2000200----------		Men Singles	OFFICIAL		
4972713	2738	TTEMSINGLES-----------RND2000300----------		Men Singles	OFFICIAL		
