id	eventId	documentCode	subEventType
453888	2346	TTEWDOUBLES-----------8FNL000600----------	Women Doubles
453193	2346	TTEMSINGLES-----------R32-001300----------	Men Singles
453098	2346	TTEMSINGLES-----------R32-000800----------	Men Singles
452904	2346	TTEMSINGLES-----------R32-001400----------	Men Singles
452725	2346	TTEWSINGLES-----------R32-000100----------	Women Singles
452638	2346	TTEMSINGLES-----------R32-001600----------	Men Singles
452069	2346	TTEMSINGLES-----------R32-000100----------	Men Singles
451974	2346	TTEWSINGLES-----------R32-001200----------	Women Singles
451862	2346	TTEWSINGLES-----------R32-000700----------	Women Singles
451853	2346	TTEWSINGLES-----------R32-000300----------	Women Singles
451167	2346	TTEWSINGLES-----------R32-000800----------	Women Singles
451054	2346	TTEWSINGLES-----------R32-000400----------	Women Singles
451012	2346	TTEMSINGLES-----------R32-001200----------	Men Singles
450670	2346	TTEMSINGLES-----------R32-001000----------	Men Singles
450339	2346	TTEMSINGLES-----------R32-000500----------	Men Singles
450191	2346	TTEWSINGLES-----------R32-001100----------	Women Singles
449765	2346	TTEWSINGLES-----------R32-001000----------	Women Singles
449267	2346	TTEWSINGLES-----------R32-001300----------	Women Singles
449242	2346	TTEWSINGLES-----------R32-001600----------	Women Singles
449236	2346	TTEWSINGLES-----------R32-001400----------	Women Singles
448794	2346	TTEMSINGLES-----------R32-000700----------	Men Singles
448281	2346	TTEWSINGLES-----------R32-000900----------	Women Singles
447717	2346	TTEWSINGLES-----------R32-000600----------	Women Singles
447663	2346	TTEMSINGLES-----------R32-000400----------	Men Singles
447647	2346	TTEMSINGLES-----------R32-000300----------	Men Singles
446858	2346	TTEMSINGLES-----------R32-000900----------	Men Singles
446786	2346	TTEMSINGLES-----------R32-000600----------	Men Singles
446728	2346	TTEMSINGLES-----------R32-000200----------	Men Singles
446473	2346	TTEWSINGLES-----------R32-000500----------	Women Singles
445817	2346	TTEWSINGLES-----------R32-000200----------	Women Singles
445707	2346	TTEMSINGLES-----------R32-001500----------	Men Singles
445691	2346	TTEMSINGLES-----------R32-001100----------	Men Singles
445485	2346	TTEWSINGLES-----------R32-001500----------	Women Singles
445330	2346	TTEWDOUBLES-----------R32-001000----------	Women Doubles
445261	2346	TTEMDOUBLES-----------R32-001500----------	Men Doubles
444356	2346	TTEWDOUBLES-----------R32-001200----------	Women Doubles
444354	2346	TTEWDOUBLES-----------R32-000700----------	Women Doubles
444352	2346	TTEWDOUBLES-----------R32-000100----------	Women Doubles
444347	2346	TTEMDOUBLES-----------R32-000900----------	Men Doubles
444338	2346	TTEMDOUBLES-----------R32-000500----------	Men Doubles
444274	2346	TTEWDOUBLES-----------R32-001400----------	Women Doubles
444144	2346	TTEMDOUBLES-----------R32-001300----------	Men Doubles
444091	2346	TTEWDOUBLES-----------R32-001300----------	Women Doubles
444008	2346	TTEWDOUBLES-----------R32-001500----------	Women Doubles
443779	2346	TTEXDOUBLES-----------R32-000500----------	Mixed Doubles
443292	2346	TTEMDOUBLES-----------R32-001400----------	Men Doubles
443145	2346	TTEMDOUBLES-----------R32-000100----------	Men Doubles
443033	2346	TTEMDOUBLES-----------R32-001100----------	Men Doubles
443016	2346	TTEMDOUBLES-----------R32-001200----------	Men Doubles
442815	2346	TTEWDOUBLES-----------R32-001100----------	Women Doubles
442630	2346	TTEWDOUBLES-----------R32-000800----------	Women Doubles
442042	2346	TTEMDOUBLES-----------R32-001600----------	Men Doubles
441994	2346	TTEWDOUBLES-----------R32-000400----------	Women Doubles
441978	2346	TTEWDOUBLES-----------R32-000900----------	Women Doubles
441862	2346	TTEMDOUBLES-----------R32-000800----------	Men Doubles
441846	2346	TTEMDOUBLES-----------R32-000600----------	Men Doubles
441842	2346	TTEMDOUBLES-----------R32-001000----------	Men Doubles
441544	2346	TTEWDOUBLES-----------R32-000300----------	Women Doubles
441386	2346	TTEWDOUBLES-----------R32-000200----------	Women Doubles
440927	2346	TTEMDOUBLES-----------R32-000300----------	Men Doubles
440839	2346	TTEWDOUBLES-----------R32-001600----------	Women Doubles
440656	2346	TTEMDOUBLES-----------R32-000400----------	Men Doubles
440616	2346	TTEMDOUBLES-----------R32-000700----------	Men Doubles
440567	2346	TTEXDOUBLES-----------R32-000200----------	Mixed Doubles
440550	2346	TTEXDOUBLES-----------R32-001600----------	Mixed Doubles
440541	2346	TTEXDOUBLES-----------R32-001500----------	Mixed Doubles
440477	2346	TTEMDOUBLES-----------R32-000200----------	Men Doubles
440286	2346	TTEWDOUBLES-----------R32-000600----------	Women Doubles
440253	2346	TTEWDOUBLES-----------R32-000500----------	Women Doubles
439241	2346	TTEXDOUBLES-----------R32-001200----------	Mixed Doubles
439237	2346	TTEXDOUBLES-----------R32-001000----------	Mixed Doubles
439107	2346	TTEXDOUBLES-----------R32-001300----------	Mixed Doubles
439025	2346	TTEXDOUBLES-----------R32-000900----------	Mixed Doubles
438823	2346	TTEXDOUBLES-----------R32-000400----------	Mixed Doubles
438817	2346	TTEXDOUBLES-----------R32-001100----------	Mixed Doubles
438200	2346	TTEXDOUBLES-----------R32-001400----------	Mixed Doubles
437999	2346	TTEXDOUBLES-----------R32-000800----------	Mixed Doubles
437969	2346	TTEXDOUBLES-----------R32-000300----------	Mixed Doubles
437827	2346	TTEXDOUBLES-----------R32-000100----------	Mixed Doubles
437553	2346	TTEXDOUBLES-----------R32-000700----------	Mixed Doubles
437487	2346	TTEXDOUBLES-----------R32-000600----------	Mixed Doubles
436853	2346	TTEWSINGLES-----------R64-001800----------	Women Singles
436763	2346	TTEWSINGLES-----------R64-000300----------	Women Singles
436630	2346	TTEMSINGLES-----------R64-002600----------	Men Singles
436540	2346	TTEMSINGLES-----------R64-003100----------	Men Singles
436394	2346	TTEMSINGLES-----------R64-001700----------	Men Singles
436250	2346	TTEMSINGLES-----------R64-002400----------	Men Singles
436204	2346	TTEWSINGLES-----------R64-002500----------	Women Singles
436122	2346	TTEMSINGLES-----------R64-000900----------	Men Singles
435802	2346	TTEWSINGLES-----------R64-003100----------	Women Singles
435716	2346	TTEMSINGLES-----------R64-000100----------	Men Singles
435656	2346	TTEWSINGLES-----------R64-000200----------	Women Singles
435576	2346	TTEWSINGLES-----------R64-002200----------	Women Singles
435557	2346	TTEWSINGLES-----------R64-001700----------	Women Singles
435195	2346	TTEWSINGLES-----------R64-002400----------	Women Singles
434728	2346	TTEWSINGLES-----------R64-000400----------	Women Singles
434630	2346	TTEMSINGLES-----------R64-002700----------	Men Singles
434600	2346	TTEMSINGLES-----------R64-002800----------	Men Singles
434447	2346	TTEWSINGLES-----------R64-002600----------	Women Singles
434376	2346	TTEMSINGLES-----------R64-002000----------	Men Singles
434360	2346	TTEMSINGLES-----------R64-000800----------	Men Singles
433885	2346	TTEWSINGLES-----------R64-002800----------	Women Singles
433572	2346	TTEMSINGLES-----------R64-002300----------	Men Singles
433052	2346	TTEMSINGLES-----------R64-000300----------	Men Singles
432616	2346	TTEWSINGLES-----------R64-001600----------	Women Singles
432486	2346	TTEWSINGLES-----------R64-002300----------	Women Singles
432351	2346	TTEMSINGLES-----------R64-001600----------	Men Singles
432152	2346	TTEMSINGLES-----------R64-002200----------	Men Singles
431602	2346	TTEWSINGLES-----------R64-000100----------	Women Singles
431480	2346	TTEMSINGLES-----------R64-001900----------	Men Singles
431341	2346	TTEWSINGLES-----------R64-001900----------	Women Singles
431182	2346	TTEMSINGLES-----------R64-001500----------	Men Singles
431115	2346	TTEMSINGLES-----------R64-001200----------	Men Singles
431021	2346	TTEWSINGLES-----------R64-000800----------	Women Singles
430756	2346	TTEWSINGLES-----------R64-001400----------	Women Singles
430659	2346	TTEMSINGLES-----------R64-002900----------	Men Singles
430649	2346	TTEWSINGLES-----------R64-002000----------	Women Singles
430070	2346	TTEMSINGLES-----------R64-002500----------	Men Singles
429510	2346	TTEWSINGLES-----------R64-000500----------	Women Singles
429293	2346	TTEWSINGLES-----------R64-001500----------	Women Singles
429032	2346	TTEMSINGLES-----------R64-003200----------	Men Singles
428887	2346	TTEMSINGLES-----------R64-001400----------	Men Singles
428871	2346	TTEWSINGLES-----------R64-003000----------	Women Singles
428407	2346	TTEMSINGLES-----------R64-001000----------	Men Singles
428274	2346	TTEMSINGLES-----------R64-001800----------	Men Singles
427873	2346	TTEMSINGLES-----------R64-001100----------	Men Singles
427753	2346	TTEWSINGLES-----------R64-003200----------	Women Singles
427636	2346	TTEWSINGLES-----------R64-001100----------	Women Singles
427473	2346	TTEWSINGLES-----------R64-001000----------	Women Singles
426230	2346	TTEWSINGLES-----------R64-000700----------	Women Singles
426226	2346	TTEMSINGLES-----------R64-003000----------	Men Singles
426129	2346	TTEMSINGLES-----------R64-000200----------	Men Singles
425917	2346	TTEWSINGLES-----------R64-002100----------	Women Singles
425741	2346	TTEWSINGLES-----------R64-001200----------	Women Singles
425450	2346	TTEMSINGLES-----------R64-002100----------	Men Singles
425311	2346	TTEMSINGLES-----------R64-000700----------	Men Singles
425164	2346	TTEWSINGLES-----------R64-002700----------	Women Singles
424955	2346	TTEMSINGLES-----------R64-000500----------	Men Singles
424901	2346	TTEWSINGLES-----------R64-000900----------	Women Singles
424694	2346	TTEMSINGLES-----------R64-001300----------	Men Singles
424410	2346	TTEMSINGLES-----------R64-000600----------	Men Singles
424053	2346	TTEWSINGLES-----------R64-000600----------	Women Singles
423790	2346	TTEWSINGLES-----------R64-001300----------	Women Singles
423346	2346	TTEMSINGLES-----------R64-000400----------	Men Singles
423213	2346	TTEWSINGLES-----------R64-002900----------	Women Singles
422264	2346	TTEWDOUBLES-----------R64-002700----------	Women Doubles
422241	2346	TTEMDOUBLES-----------R64-001000----------	Men Doubles
421774	2346	TTEMDOUBLES-----------R64-002300----------	Men Doubles
421638	2346	TTEWDOUBLES-----------R64-000200----------	Women Doubles
421618	2346	TTEMDOUBLES-----------R64-000700----------	Men Doubles
421451	2346	TTEWDOUBLES-----------R64-002300----------	Women Doubles
421192	2346	TTEWDOUBLES-----------R64-000600----------	Women Doubles
420814	2346	TTEWDOUBLES-----------R64-001000----------	Women Doubles
420723	2346	TTEWDOUBLES-----------R64-001500----------	Women Doubles
420565	2346	TTEMDOUBLES-----------R64-003100----------	Men Doubles
420296	2346	TTEWDOUBLES-----------R64-001800----------	Women Doubles
420089	2346	TTEWDOUBLES-----------R64-002200----------	Women Doubles
420051	2346	TTEMDOUBLES-----------R64-000200----------	Men Doubles
420047	2346	TTEMDOUBLES-----------R64-002600----------	Men Doubles
419712	2346	TTEMDOUBLES-----------R64-001100----------	Men Doubles
419542	2346	TTEMDOUBLES-----------R64-000600----------	Men Doubles
419153	2346	TTEWDOUBLES-----------R64-003000----------	Women Doubles
418164	2346	TTEMDOUBLES-----------R64-001800----------	Men Doubles
418892	2346	TTEMDOUBLES-----------R64-002700----------	Men Doubles
418862	2346	TTEWDOUBLES-----------R64-001400----------	Women Doubles
418753	2346	TTEWDOUBLES-----------R64-000300----------	Women Doubles
418725	2346	TTEMDOUBLES-----------R64-001900----------	Men Doubles
417993	2346	TTEWDOUBLES-----------R64-000700----------	Women Doubles
417801	2346	TTEMDOUBLES-----------R64-001400----------	Men Doubles
417669	2346	TTEMDOUBLES-----------R64-000300----------	Men Doubles
417660	2346	TTEWDOUBLES-----------R64-001900----------	Women Doubles
417040	2346	TTEWSINGLES-----------R128002300----------	Women Singles
417038	2346	TTEWSINGLES-----------R128000600----------	Women Singles
417035	2346	TTEMSINGLES-----------R128003000----------	Men Singles
417030	2346	TTEWSINGLES-----------R128002400----------	Women Singles
416934	2346	TTEMSINGLES-----------R128001300----------	Men Singles
416911	2346	TTEWSINGLES-----------R128005900----------	Women Singles
416898	2346	TTEWSINGLES-----------R128000800----------	Women Singles
416891	2346	TTEMSINGLES-----------R128002500----------	Men Singles
416887	2346	TTEMSINGLES-----------R128006200----------	Men Singles
416825	2346	TTEMSINGLES-----------R128005000----------	Men Singles
416764	2346	TTEMSINGLES-----------R128003400----------	Men Singles
416647	2346	TTEMSINGLES-----------R128000900----------	Men Singles
416638	2346	TTEMSINGLES-----------R128005800----------	Men Singles
416580	2346	TTEWSINGLES-----------R128002200----------	Women Singles
416556	2346	TTEWSINGLES-----------R128006200----------	Women Singles
416507	2346	TTEMSINGLES-----------R128005300----------	Men Singles
416487	2346	TTEMSINGLES-----------R128005900----------	Men Singles
416476	2346	TTEMSINGLES-----------R128004300----------	Men Singles
416444	2346	TTEMSINGLES-----------R128004400----------	Men Singles
416432	2346	TTEMSINGLES-----------R128006300----------	Men Singles
416425	2346	TTEMSINGLES-----------R128004700----------	Men Singles
416407	2346	TTEWSINGLES-----------R128005800----------	Women Singles
416386	2346	TTEWSINGLES-----------R128005500----------	Women Singles
416373	2346	TTEWSINGLES-----------R128000700----------	Women Singles
416304	2346	TTEWSINGLES-----------R128000400----------	Women Singles
415901	2346	TTEWSINGLES-----------R128005600----------	Women Singles
415747	2346	TTEMSINGLES-----------R128000800----------	Men Singles
415643	2346	TTEMSINGLES-----------R128005100----------	Men Singles
415582	2346	TTEWSINGLES-----------R128005400----------	Women Singles
415571	2346	TTEMSINGLES-----------R128005700----------	Men Singles
415562	2346	TTEMSINGLES-----------R128001100----------	Men Singles
415547	2346	TTEMSINGLES-----------R128005400----------	Men Singles
415537	2346	TTEMSINGLES-----------R128006100----------	Men Singles
415522	2346	TTEWSINGLES-----------R128005200----------	Women Singles
415509	2346	TTEWSINGLES-----------R128000500----------	Women Singles
415498	2346	TTEWSINGLES-----------R128006100----------	Women Singles
415192	2346	TTEWSINGLES-----------R128005300----------	Women Singles
415099	2346	TTEMSINGLES-----------R128004000----------	Men Singles
415087	2346	TTEWSINGLES-----------R128000200----------	Women Singles
415077	2346	TTEWSINGLES-----------R128003000----------	Women Singles
415053	2346	TTEWSINGLES-----------R128004700----------	Women Singles
415042	2346	TTEWSINGLES-----------R128005000----------	Women Singles
414977	2346	TTEWSINGLES-----------R128006000----------	Women Singles
414959	2346	TTEMSINGLES-----------R128004200----------	Men Singles
414883	2346	TTEMSINGLES-----------R128003900----------	Men Singles
414858	2346	TTEMSINGLES-----------R128005600----------	Men Singles
414693	2346	TTEWSINGLES-----------R128006300----------	Women Singles
414689	2346	TTEMSINGLES-----------R128004600----------	Men Singles
414599	2346	TTEMSINGLES-----------R128005200----------	Men Singles
414558	2346	TTEMSINGLES-----------R128006000----------	Men Singles
413939	2346	TTEWSINGLES-----------R128000300----------	Women Singles
413909	2346	TTEMSINGLES-----------R128003700----------	Men Singles
413730	2346	TTEWSINGLES-----------R128005100----------	Women Singles
413166	2346	TTEXDOUBLES-----------R64-002600----------	Mixed Doubles
413163	2346	TTEXDOUBLES-----------R64-003100----------	Mixed Doubles
413160	2346	TTEXDOUBLES-----------R64-001200----------	Mixed Doubles
413157	2346	TTEXDOUBLES-----------R64-002200----------	Mixed Doubles
413154	2346	TTEXDOUBLES-----------R64-001800----------	Mixed Doubles
413151	2346	TTEXDOUBLES-----------R64-001400----------	Mixed Doubles
413148	2346	TTEXDOUBLES-----------R64-002800----------	Mixed Doubles
413145	2346	TTEXDOUBLES-----------R64-001900----------	Mixed Doubles
413142	2346	TTEXDOUBLES-----------R64-001100----------	Mixed Doubles
413139	2346	TTEXDOUBLES-----------R64-000600----------	Mixed Doubles
413137	2346	TTEMSINGLES-----------R128004500----------	Men Singles
413132	2346	TTEXDOUBLES-----------R64-002700----------	Mixed Doubles
413077	2346	TTEXDOUBLES-----------R64-001500----------	Mixed Doubles
412793	2346	TTEXDOUBLES-----------R64-002300----------	Mixed Doubles
412683	2346	TTEXDOUBLES-----------R64-000300----------	Mixed Doubles
412642	2346	TTEXDOUBLES-----------R64-003000----------	Mixed Doubles
412601	2346	TTEXDOUBLES-----------R64-000200----------	Mixed Doubles
412593	2346	TTEXDOUBLES-----------R64-000400----------	Mixed Doubles
412576	2346	TTEWSINGLES-----------R128004200----------	Women Singles
412562	2346	TTEWSINGLES-----------R128003900----------	Women Singles
412551	2346	TTEWSINGLES-----------R128004000----------	Women Singles
412530	2346	TTEWSINGLES-----------R128004500----------	Women Singles
412400	2346	TTEMSINGLES-----------R128003100----------	Men Singles
412397	2346	TTEMSINGLES-----------R128002600----------	Men Singles
